rule_level,hour_of_day,day_of_week,failed_logins,src_ip_is_internal,src_ip_reputation,agent_os,event_count_1h,is_fim_event,has_mitre_tag,label
8,23,3,0,1,77,0,1320,0,0,1
3,17,0,0,0,13,2,180,0,0,0
7,1,1,0,0,93,1,5110,0,1,1
11,2,4,0,0,85,0,5110,0,1,1
13,5,1,0,0,71,1,5110,0,0,1
13,3,4,0,0,56,1,5110,0,1,1
12,21,1,0,0,88,2,4500,0,1,1
9,0,6,0,1,51,0,2750,0,0,1
13,1,5,0,0,67,1,5110,0,1,1
9,5,0,0,0,82,1,4490,0,1,1
12,20,3,0,0,80,2,5110,0,1,1
12,0,5,0,0,71,2,5110,0,0,1
8,23,2,0,0,82,0,5110,0,1,1
10,1,3,0,0,72,1,5110,0,1,1
4,20,5,0,0,89,1,2410,0,1,1
11,22,1,0,0,71,1,5110,0,1,1
13,5,3,0,0,87,1,5090,0,0,1
5,11,2,0,0,8,2,90,0,0,0
5,7,2,0,1,5,1,70,0,0,0
2,16,4,0,1,9,2,20,0,0,0
13,2,3,0,0,76,0,5110,0,1,1
9,21,2,0,0,93,2,5110,0,1,1
11,2,0,0,0,81,2,5110,0,1,1
9,19,1,0,0,89,1,5110,0,1,1
10,23,4,0,0,58,0,2820,0,1,1
11,23,5,0,0,60,2,2040,0,1,1
3,10,3,0,1,8,0,170,0,0,0
9,22,4,0,0,79,1,4450,0,0,1
9,3,5,0,0,53,2,5100,0,1,1
13,2,2,0,0,99,0,5100,0,1,1
13,4,0,0,0,98,1,5110,0,0,1
10,5,0,0,0,86,1,5110,0,1,1
5,19,3,0,0,72,2,5110,0,0,1
4,16,2,0,1,0,1,10,0,0,0
13,2,5,0,0,63,2,5110,0,1,1
13,23,5,0,0,99,2,5110,0,0,1
4,12,1,0,1,3,2,240,0,0,0
10,3,3,0,0,61,2,5110,0,1,1
12,19,5,0,0,92,0,2120,0,1,1
9,22,2,0,0,75,1,2540,0,1,1
10,2,5,0,0,58,0,2300,0,1,1
10,2,2,0,0,76,0,5110,0,0,1
11,18,5,0,0,80,2,5110,0,0,1
11,18,5,0,0,50,2,10,0,1,1
13,18,2,0,0,86,1,5110,0,1,1
9,20,2,0,0,63,2,5110,0,1,1
12,4,6,0,0,57,2,5090,0,1,1
7,2,0,0,0,84,0,2120,0,1,1
10,3,4,0,0,95,0,5100,0,1,1
12,23,5,0,0,83,0,5110,0,0,1
10,1,2,0,0,63,1,5110,0,0,1
12,4,4,0,0,76,2,5110,0,1,1
3,11,0,0,1,8,0,180,0,0,0
12,19,5,0,0,56,2,3000,0,0,1
13,4,1,0,0,51,0,4830,0,0,1
13,22,4,0,0,69,0,5110,0,1,1
12,20,1,0,0,71,0,5100,0,0,1
13,19,3,0,0,57,1,5110,0,1,1
13,1,2,0,0,78,2,5110,0,0,1
9,18,0,0,0,63,2,2760,0,1,1
2,9,1,0,1,17,0,270,0,0,0
1,18,1,0,1,18,2,20,0,0,0
4,7,2,0,1,14,1,10,0,0,0
12,2,4,0,0,54,0,2130,0,0,1
10,18,2,0,0,94,0,5110,0,1,1
9,19,6,0,0,52,1,5110,0,1,1
11,23,5,0,0,87,0,5110,0,0,1
9,4,1,0,0,92,0,5110,0,1,1
9,0,3,0,0,68,2,5100,0,0,1
9,18,6,0,0,67,1,5110,0,0,1
9,4,6,0,0,51,0,2740,0,1,1
3,8,1,0,0,18,2,110,0,1,0
11,20,1,0,0,74,0,2950,0,0,1
12,23,0,0,0,69,1,5110,0,0,1
9,0,6,0,0,76,2,4580,0,1,1
12,18,0,0,0,87,0,5110,0,1,1
9,0,6,0,0,63,0,5110,0,1,1
11,23,0,0,0,94,1,4560,0,1,1
14,3,4,0,0,86,1,40,0,1,1
13,5,4,0,0,96,0,5110,0,1,1
10,0,4,0,0,60,1,5110,0,1,1
11,1,5,0,0,51,0,1280,0,1,1
9,23,1,0,0,56,1,5110,0,0,1
10,0,0,0,0,71,0,5100,0,0,1
4,4,1,0,0,60,0,5110,0,1,1
9,19,4,0,0,84,1,5110,0,1,1
9,23,3,0,0,61,1,5110,0,1,1
11,22,0,0,0,63,0,5110,0,0,1
5,14,3,0,0,19,1,490,0,0,0
3,13,2,0,1,13,2,20,0,0,0
12,4,1,0,0,81,0,5110,0,1,1
2,18,4,0,1,11,2,10,0,0,0
13,2,3,0,0,53,2,5110,0,1,1
12,21,0,0,1,82,0,2450,0,1,1
11,19,5,0,0,59,0,5110,0,1,1
11,4,5,0,0,97,0,2540,0,1,1
13,2,0,0,1,72,1,2210,0,1,1
4,7,0,0,1,6,0,10,0,0,0
10,2,5,0,0,58,1,5100,0,0,1
6,3,5,0,0,58,0,5110,0,1,1
4,11,3,0,1,18,1,20,0,0,0
3,18,4,0,1,5,1,130,0,0,0
11,1,0,0,0,93,1,5110,0,1,1
10,20,5,0,0,89,1,5090,0,1,1
1,14,4,0,0,0,0,30,0,0,0
9,4,6,0,1,89,2,1130,0,1,1
11,18,2,0,0,68,1,5110,0,1,1
13,0,3,0,0,72,2,5110,0,0,1
5,17,0,0,1,0,0,110,0,0,0
12,19,3,0,0,95,2,5110,0,0,1
10,18,4,0,0,80,0,5110,0,1,1
12,0,6,0,0,85,2,5110,0,1,1
9,23,6,0,0,99,0,5110,0,1,1
12,21,2,0,0,50,1,5110,0,1,1
12,23,1,0,0,50,0,5110,0,1,1
12,19,4,0,0,99,2,5110,0,1,1
7,18,0,0,0,79,2,5110,0,1,1
10,21,3,0,0,64,2,4360,0,1,1
5,15,3,0,0,7,2,80,0,0,0
9,5,5,0,0,53,0,5110,0,1,1
6,20,5,0,0,52,2,1550,0,0,1
12,5,6,0,0,59,1,540,0,1,1
10,0,4,0,0,66,2,5110,0,0,1
11,1,2,0,1,95,2,1510,0,1,1
9,22,5,0,0,90,1,5110,0,0,1
1,15,1,0,1,10,0,10,0,0,0
5,5,1,0,1,82,2,1030,0,1,1
4,10,2,0,0,6,0,10,0,0,0
11,21,5,0,0,66,0,5110,0,1,1
10,22,4,0,0,62,0,5110,0,1,1
11,23,4,0,0,79,2,5110,0,1,1
11,21,1,0,0,89,0,5110,0,0,1
12,22,6,0,0,69,2,5110,0,1,1
2,18,1,0,1,5,0,160,0,0,0
4,13,0,0,1,8,2,30,0,1,0
11,5,6,0,0,97,2,5100,0,1,1
11,18,5,0,0,71,2,5110,0,0,1
8,4,0,0,0,78,1,5110,0,0,1
9,19,4,0,0,94,0,5110,0,0,1
12,22,4,0,0,98,2,5110,0,0,1
7,2,2,0,1,95,0,1260,0,1,1
5,13,0,0,1,3,0,10,0,0,0
11,2,4,0,0,91,1,5110,0,0,1
9,22,4,0,0,93,0,5110,0,0,1
13,20,3,0,0,70,2,5110,0,1,1
8,23,4,0,0,96,1,5110,0,1,1
7,10,3,0,0,13,2,80,0,0,0
12,1,2,0,0,89,1,5110,0,1,1
11,21,6,0,0,75,1,5110,0,1,1
11,4,6,0,0,73,2,2660,0,1,1
9,1,6,0,0,97,0,1380,0,1,1
11,0,0,0,0,93,2,2760,0,1,1
11,20,3,0,0,74,2,2740,0,1,1
11,1,1,0,0,78,0,5110,0,1,1
9,18,2,0,0,72,1,5110,0,0,1
1,18,1,0,0,6,2,10,0,0,0
12,1,2,0,0,93,0,1080,0,1,1
5,12,4,0,0,16,2,290,0,0,0
8,0,0,0,0,84,0,5110,0,0,1
9,19,2,0,0,65,1,5110,0,1,1
11,21,3,0,0,82,0,5110,0,0,1
11,18,5,0,0,53,2,2970,0,1,1
9,5,6,0,0,53,1,5110,0,0,1
10,1,6,0,0,70,2,5110,0,0,1
12,20,2,0,0,91,0,1060,0,1,1
9,0,5,0,1,60,0,2780,0,0,1
6,5,6,0,0,62,0,5110,0,1,1
13,3,0,0,0,72,2,5110,0,0,1
12,18,1,0,0,53,2,5110,0,1,1
11,18,3,0,0,63,2,5110,0,1,1
12,3,3,0,1,68,0,2220,0,0,1
1,13,4,0,1,12,0,270,0,0,0
9,20,4,0,0,58,1,2940,0,1,1
9,18,2,0,0,63,2,5110,0,1,1
9,0,5,0,0,61,0,5110,0,1,1
10,18,3,0,0,97,0,5110,0,1,1
10,23,0,0,0,90,1,5110,0,1,1
9,19,3,0,0,61,1,5110,0,0,1
10,1,0,0,0,50,1,5110,0,1,1
9,4,1,0,0,60,1,5100,0,1,1
2,17,0,0,1,3,1,20,0,0,0
5,23,2,0,0,89,0,1150,0,1,1
11,2,3,0,1,59,0,2170,0,1,1
4,19,5,0,0,51,2,5110,0,1,1
13,3,1,0,0,75,1,5110,0,1,1
10,5,5,0,0,95,1,5110,0,1,1
12,5,3,0,1,82,0,2700,0,0,1
12,4,4,0,0,76,1,1160,0,1,1
9,1,2,0,1,66,1,1310,0,1,1
13,19,6,0,0,97,1,5110,0,0,1
4,12,0,0,1,6,1,80,0,0,0
6,4,2,0,0,65,0,5110,0,1,1
11,5,4,0,0,81,1,5110,0,0,1
12,20,2,0,0,99,1,5110,0,1,1
10,22,1,0,1,58,2,2190,0,1,1
9,1,3,0,1,86,0,2190,0,0,1
13,18,5,0,0,53,2,5110,0,1,1
9,2,5,0,0,71,0,5110,0,1,1
13,21,1,0,0,60,2,980,0,1,1
3,9,2,0,1,14,0,120,0,0,0
13,0,5,0,0,63,1,5110,0,1,1
12,1,4,0,0,74,2,1180,0,1,1
5,2,5,0,0,82,0,5110,0,1,1
7,14,2,0,0,12,1,10,0,0,0
9,4,6,0,0,89,0,5110,0,0,1
12,5,3,0,0,85,1,1410,0,1,1
4,9,0,0,1,1,0,10,0,0,0
12,20,5,0,0,92,0,5110,0,1,1
9,19,2,0,0,83,0,5110,0,1,1
9,18,2,0,0,86,1,4490,0,1,1
12,19,5,0,0,89,1,5110,0,1,1
6,2,4,0,0,98,0,5110,0,1,1
11,3,4,0,0,99,1,5110,0,1,1
12,3,1,0,0,51,0,5110,0,1,1
11,3,6,0,0,59,0,2600,0,1,1
13,21,4,0,0,69,1,5110,0,1,1
2,14,3,0,1,12,2,20,0,0,0
2,13,2,0,0,3,0,50,0,1,0
2,8,2,0,1,2,0,30,0,0,0
9,21,3,0,0,81,2,5110,0,1,1
13,2,2,0,0,55,1,5110,0,1,1
2,16,4,0,0,9,1,150,0,0,0
13,0,4,0,0,70,2,5110,0,1,1
1,13,0,0,1,8,2,90,0,0,0
12,19,6,0,0,89,0,5110,0,0,1
11,18,2,0,0,75,0,4740,0,1,1
13,20,5,0,0,96,1,5110,0,0,1
12,0,0,0,0,54,0,5110,0,1,1
11,18,6,0,0,79,2,2080,0,1,1
13,4,4,0,0,75,0,5110,0,1,1
9,23,0,0,0,60,1,5110,0,0,1
3,11,4,0,1,6,1,140,0,0,0
12,23,3,0,0,52,1,5110,0,1,1
12,21,5,0,0,68,1,5110,0,0,1
10,4,1,0,1,65,1,1310,0,1,1
5,13,3,0,0,7,2,10,0,0,0
9,20,0,0,0,95,1,5110,0,1,1
8,5,1,0,0,58,0,5090,0,1,1
6,20,3,0,0,85,1,5090,0,1,1
11,23,3,0,0,85,0,1010,0,1,1
13,1,5,0,0,91,2,5100,0,1,1
11,0,0,0,1,66,0,1120,0,1,1
10,20,0,0,0,91,2,5110,0,1,1
11,20,6,0,0,79,2,5110,0,1,1
13,4,0,0,0,96,1,5110,0,0,1
11,21,6,0,0,86,0,4360,0,1,1
7,3,6,0,0,65,1,5110,0,0,1
1,12,2,0,1,18,2,80,0,0,0
12,0,3,0,0,57,0,2300,0,0,1
14,2,4,0,0,62,0,40,0,0,1
2,7,3,0,1,1,1,90,0,0,0
9,2,4,0,0,56,1,5110,0,0,1
5,20,3,0,0,77,2,5110,0,1,1
4,9,1,0,0,3,1,10,0,0,0
4,15,1,0,1,18,0,140,0,0,0
12,3,5,0,0,87,1,5110,0,1,1
12,20,1,0,0,75,1,5110,0,1,1
5,2,6,0,0,57,0,1300,0,1,1
3,7,4,0,1,11,2,200,0,0,0
11,3,1,0,0,92,1,5110,0,1,1
5,1,3,0,0,66,0,5110,0,1,1
13,5,1,0,0,60,2,5110,0,1,1
12,20,3,0,0,96,2,5110,0,1,1
13,20,4,0,0,98,0,5110,0,1,1
13,20,2,0,0,69,2,2340,0,1,1
10,5,0,0,0,84,1,5110,0,1,1
3,14,0,0,1,4,2,220,0,0,0
1,9,4,0,1,18,2,10,0,0,0
9,2,0,0,0,74,2,5110,0,1,1
12,21,6,0,0,92,2,5110,0,1,1
3,4,3,0,0,99,0,5110,0,1,1
12,0,3,0,0,99,2,2960,0,1,1
13,19,4,0,0,73,2,1840,0,0,1
9,2,4,0,0,64,1,5110,0,0,1
9,4,2,0,0,85,2,4500,0,1,1
12,4,6,0,0,61,1,5110,0,0,1
11,23,5,0,0,76,0,5110,0,1,1
9,20,4,0,0,56,1,5110,0,0,1
4,14,3,0,1,8,1,40,0,0,0
11,18,4,0,0,74,1,5110,0,0,1
13,20,2,0,1,96,0,2000,0,0,1
3,12,0,0,1,8,1,50,0,0,0
5,10,2,0,1,8,2,10,0,0,0
3,11,2,0,1,13,0,10,0,0,0
1,13,4,0,1,5,2,30,0,0,0
7,22,4,0,0,83,2,2720,0,1,1
11,1,1,0,1,74,2,10,0,1,1
13,19,6,0,0,83,2,5110,0,0,1
13,1,0,0,0,58,1,5100,0,1,1
4,14,0,0,1,1,1,1000,0,0,0
12,1,5,0,0,62,2,5110,0,1,1
5,9,4,0,1,12,0,20,0,0,0
13,0,4,0,0,53,0,5110,0,0,1
11,23,6,0,0,65,0,5100,0,0,1
12,0,2,0,0,75,1,5110,0,0,1
5,4,4,0,0,69,2,4570,0,0,1
11,5,1,0,0,94,0,5110,0,1,1
11,22,2,0,0,81,0,160,0,1,1
10,0,3,0,0,91,2,2420,0,1,1
9,0,4,0,0,87,2,5100,0,1,1
11,3,0,0,0,92,0,5100,0,1,1
5,13,4,0,1,1,0,130,0,0,0
13,23,5,0,0,71,1,2980,0,1,1
11,0,0,0,0,52,2,5110,0,1,1
9,20,2,0,0,71,1,10,0,1,1
5,18,1,0,0,78,1,5110,0,0,1
6,22,3,0,0,80,2,1330,0,0,1
13,3,6,0,0,82,1,5110,0,0,1
4,16,0,0,1,5,2,20,0,0,0
1,14,3,0,1,15,1,10,0,0,0
10,5,4,0,0,59,1,2180,0,1,1
7,0,2,0,0,62,1,5110,0,0,1
9,19,3,0,0,50,2,5110,0,1,1
3,13,0,0,1,0,2,10,0,0,0
12,4,5,0,0,62,0,5110,0,0,1
9,20,5,0,1,74,1,2460,0,1,1
12,3,5,0,1,87,0,1420,0,1,1
9,18,2,0,0,63,2,5110,0,1,1
10,1,1,0,0,79,1,5110,0,1,1
6,20,0,0,0,99,0,2600,0,1,1
13,2,4,0,0,72,0,5110,0,1,1
8,22,4,0,1,90,2,980,0,1,1
13,2,6,0,0,73,0,5110,0,1,1
9,7,4,0,0,13,1,160,0,0,0
12,2,3,0,0,80,0,5110,0,1,1
9,18,2,0,0,52,1,5110,0,1,1
5,21,1,0,0,88,0,5110,0,1,1
14,18,3,0,0,82,0,40,0,1,1
9,5,4,0,0,87,0,5110,0,1,1
13,2,1,0,0,82,1,5110,0,0,1
3,5,6,0,0,70,2,5110,0,1,1
9,21,4,0,0,51,2,5100,0,1,1
12,18,5,0,0,64,1,890,0,1,1
2,10,0,0,1,3,2,10,0,0,0
4,11,3,0,0,13,0,80,0,0,0
5,23,1,0,0,61,0,5110,0,0,1
12,19,4,0,0,70,0,5100,0,0,1
1,18,3,0,1,8,0,80,0,1,0
13,0,2,0,0,93,2,2770,0,0,1
4,7,4,0,1,6,2,20,0,1,0
13,18,3,0,0,84,0,5110,0,1,1
9,5,1,0,1,67,0,2650,0,1,1
11,20,2,0,0,77,2,2470,0,1,1
12,23,0,0,0,67,1,5100,0,0,1
11,22,0,0,0,69,1,5110,0,1,1
2,17,1,0,1,6,2,200,0,0,0
6,22,1,0,1,91,1,1990,0,1,1
11,4,4,0,1,82,0,2120,0,0,1
5,1,4,0,0,62,2,1300,0,1,1
4,10,2,0,0,11,0,60,0,0,0
5,2,2,0,0,65,1,5110,0,1,1
9,0,2,0,0,57,2,5110,0,1,1
11,22,5,0,1,80,1,2220,0,1,1
9,5,0,0,0,82,0,5110,0,1,1
11,20,3,0,0,55,2,5110,0,1,1
13,4,5,0,0,93,0,5110,0,1,1
13,20,5,0,0,56,0,5110,0,1,1
10,23,0,0,1,95,0,1280,0,1,1
13,21,6,0,0,67,1,2790,0,1,1
1,11,0,0,1,17,2,90,0,0,0
11,20,2,0,0,57,1,5110,0,1,1
4,16,3,0,1,8,1,290,0,0,0
12,22,0,0,0,50,0,5110,0,1,1
11,19,3,0,0,62,2,5110,0,1,1
11,1,6,0,0,73,0,5100,0,1,1
10,0,5,0,0,52,2,5110,0,1,1
5,21,5,0,0,62,2,5110,0,0,1
11,22,5,0,0,59,0,5110,0,1,1
4,13,2,0,1,19,1,280,0,0,0
10,2,2,0,0,84,1,5110,0,1,1
5,9,1,0,0,15,1,10,0,0,0
12,19,6,0,0,82,2,5110,0,1,1
10,3,0,0,0,57,0,5110,0,1,1
7,2,1,0,0,92,2,5110,0,1,1
5,7,3,0,0,1,0,10,0,0,0
6,22,0,0,0,96,1,5110,0,0,1
13,19,1,0,0,50,2,5100,0,1,1
12,22,6,0,1,77,2,2500,0,1,1
9,19,0,0,0,63,2,5100,0,0,1
9,22,4,0,0,85,0,5110,0,1,1
12,2,1,0,0,76,2,5110,0,0,1
10,2,2,0,0,76,2,5110,0,1,1
5,19,3,0,0,87,2,5100,0,1,1
12,3,4,0,0,99,1,1270,0,1,1
13,2,3,0,0,89,1,5070,0,1,1
11,20,0,0,0,61,2,5110,0,1,1
11,23,6,0,0,56,0,2570,0,1,1
12,22,6,0,0,68,2,5100,0,1,1
13,21,1,0,1,50,1,2660,0,0,1
7,2,3,0,0,51,2,2380,0,1,1
11,1,0,0,1,71,1,1310,0,1,1
4,8,3,0,1,15,1,170,0,0,0
10,4,1,0,1,70,1,1100,0,1,1
3,7,1,0,1,8,0,10,0,0,0
10,22,3,0,0,93,0,5090,0,1,1
1,16,2,0,1,0,1,10,0,0,0
13,5,1,0,1,55,2,2660,0,1,1
6,23,0,0,0,54,2,2330,0,1,1
10,18,5,0,0,64,0,5110,0,0,1
10,1,5,0,1,50,1,1020,0,1,1
13,4,6,0,1,71,2,2010,0,1,1
8,3,2,0,1,55,0,2250,0,0,1
9,20,5,0,0,71,1,5110,0,0,1
11,1,3,0,0,71,2,5110,0,1,1
3,7,0,0,0,16,0,10,0,0,0
13,2,6,0,0,85,0,5110,0,1,1
13,23,0,0,1,64,0,10,0,1,1
9,2,0,0,0,75,1,1400,0,0,1
13,23,4,0,0,85,1,260,0,1,1
13,4,3,0,0,96,0,5110,0,1,1
13,0,4,0,0,99,0,5110,0,1,1
13,18,2,0,0,58,1,4410,0,0,1
10,0,4,0,0,87,2,5110,0,1,1
11,23,2,0,0,78,0,5110,0,1,1
13,4,4,0,0,56,1,2860,0,1,1
4,22,1,0,0,95,0,5110,0,1,1
12,21,3,0,0,66,2,5110,0,1,1
10,22,5,0,0,90,0,5110,0,0,1
7,3,6,0,0,64,2,5110,0,1,1
9,22,5,0,0,75,1,5110,0,1,1
7,1,4,0,0,81,1,5110,0,1,1
9,3,3,0,0,79,2,5100,0,1,1
10,19,0,0,0,97,0,5110,0,1,1
10,5,1,0,0,82,1,5090,0,1,1
5,14,3,0,0,8,0,110,0,0,0
9,23,4,0,0,81,0,5110,0,1,1
12,23,6,0,0,90,1,5110,0,1,1
8,8,1,0,1,19,1,10,0,0,0
12,5,3,0,0,74,1,4840,0,1,1
11,4,2,0,0,72,0,5110,0,1,1
2,8,0,0,1,1,2,190,0,0,0
12,3,2,0,0,93,0,5110,0,1,1
9,21,0,0,0,53,0,2270,0,1,1
9,19,3,0,0,78,2,510,0,1,1
9,2,5,0,0,77,1,1220,0,1,1
11,3,3,0,0,82,1,5100,0,1,1
10,5,2,0,0,64,1,5110,0,0,1
11,23,3,0,0,69,0,5070,0,0,1
13,1,4,0,0,66,0,5110,0,1,1
10,23,5,0,0,79,2,1370,0,1,1
13,4,4,0,0,57,0,4460,0,1,1
6,1,6,0,0,84,1,4440,0,1,1
9,23,4,0,0,74,0,5100,0,0,1
11,5,0,0,0,73,2,5110,0,1,1
12,21,2,0,0,59,2,5110,0,1,1
12,22,0,0,0,53,2,5110,0,1,1
7,4,6,0,0,58,1,5110,0,1,1
12,22,0,0,0,50,2,5110,0,0,1
13,19,3,0,0,90,0,5110,0,1,1
13,19,6,0,0,74,1,5110,0,1,1
9,2,3,0,0,50,1,5110,0,1,1
12,4,2,0,0,77,2,5110,0,1,1
5,0,0,0,1,56,0,1290,0,1,1
5,10,1,0,1,8,0,60,0,0,0
9,21,3,0,0,55,0,5110,0,1,1
1,18,3,0,1,18,0,190,0,0,0
10,1,6,0,0,96,0,5110,0,1,1
11,3,4,0,0,61,0,10,0,1,1
14,1,3,0,0,88,0,40,0,0,1
9,22,5,0,0,87,0,5110,0,1,1
10,21,2,0,0,68,2,5110,0,0,1
1,7,2,0,1,14,1,70,0,0,0
12,21,0,0,0,60,0,5110,0,1,1
9,1,0,0,0,81,1,5110,0,0,1
12,21,3,0,0,54,2,5110,0,1,1
9,19,4,0,0,60,2,1010,0,1,1
12,4,4,0,1,88,1,2680,0,0,1
10,0,4,0,0,66,0,5110,0,1,1
10,5,3,0,0,50,1,2160,0,1,1
10,22,5,0,1,77,1,1960,0,1,1
12,0,1,0,0,67,0,5100,0,1,1
4,2,5,0,0,95,0,5110,0,1,1
9,22,2,0,0,59,1,5100,0,1,1
13,2,2,0,0,80,0,5100,0,1,1
12,4,6,0,0,94,2,5110,0,1,1
5,4,3,0,0,82,2,5110,0,1,1
9,2,6,0,1,85,1,2940,0,0,1
5,14,4,0,1,8,2,210,0,0,0
10,5,4,0,0,75,1,2610,0,0,1
6,1,1,0,0,92,2,2030,0,0,1
6,18,1,0,0,64,2,5110,0,1,1
10,2,0,0,0,59,0,2700,0,1,1
12,3,3,0,0,70,1,5110,0,1,1
12,4,4,0,0,52,1,1160,0,1,1
13,19,4,0,0,68,1,5110,0,1,1
3,16,3,0,1,11,0,10,0,1,0
9,1,6,0,0,83,0,5110,0,1,1
11,5,3,0,0,90,0,5110,0,1,1
8,20,0,0,1,93,0,1410,0,1,1
3,15,2,0,1,7,0,10,0,1,0
9,20,6,0,0,52,2,2270,0,1,1
13,5,6,0,0,50,0,5110,0,1,1
6,22,5,0,0,64,1,5110,0,1,1
12,21,4,0,0,67,2,5110,0,1,1
9,3,4,0,0,93,2,5090,0,1,1
12,3,3,0,0,55,0,5110,0,0,1
3,8,0,0,0,10,0,40,0,0,0
2,16,2,0,0,11,1,70,0,0,0
8,2,2,0,0,82,1,5110,0,1,1
9,22,1,0,0,86,2,5110,0,1,1
13,22,0,0,0,97,1,5110,0,1,1
12,20,2,0,1,71,1,2920,0,1,1
13,0,6,0,0,67,1,5110,0,0,1
2,7,3,0,1,3,0,80,0,0,0
10,2,4,0,0,93,2,5100,0,1,1
10,15,1,0,0,0,1,10,0,0,0
13,22,5,0,1,55,1,1080,0,1,1
5,18,0,0,1,14,2,110,0,0,0
9,23,4,0,0,61,2,5110,0,0,1
9,1,1,0,0,59,0,5100,0,0,1
13,22,1,0,0,78,1,5110,0,0,1
11,22,6,0,0,71,0,5110,0,1,1
12,22,3,0,0,72,2,5110,0,1,1
11,18,3,0,0,67,0,2690,0,1,1
5,9,1,0,1,4,1,200,0,0,0
9,5,4,0,0,72,2,5110,0,1,1
3,11,1,0,0,16,2,60,0,0,0
1,15,0,0,0,14,1,110,0,0,0
11,22,0,0,0,59,1,5110,0,1,1
4,11,0,0,1,4,2,10,0,0,0
13,20,1,0,0,78,1,5110,0,1,1
13,23,2,0,0,74,0,5110,0,1,1
4,7,2,0,1,8,2,20,0,0,0
4,18,0,0,0,64,0,5110,0,1,1
10,22,0,0,0,99,2,5110,0,1,1
11,18,1,0,0,94,2,5110,0,1,1
12,4,0,0,0,52,0,5110,0,1,1
9,2,0,0,0,59,2,2330,0,1,1
13,18,0,0,0,64,0,5110,0,1,1
10,20,1,0,0,66,0,2360,0,0,1
6,21,2,0,1,79,1,1410,0,1,1
9,1,1,0,0,60,0,5110,0,1,1
13,22,2,0,0,62,2,5110,0,1,1
9,22,0,0,0,95,0,5110,0,1,1
12,2,5,0,0,55,0,5110,0,1,1
7,19,3,0,0,51,2,1130,0,1,1
10,19,2,0,0,80,2,5110,0,0,1
9,4,4,0,0,70,0,5110,0,1,1
11,23,2,0,0,94,1,2430,0,1,1
11,18,6,0,0,72,0,5110,0,1,1
5,18,3,0,1,9,0,10,0,0,0
9,20,6,0,0,87,2,5110,0,1,1
2,16,4,0,1,8,2,10,0,0,0
13,20,6,0,0,90,1,5070,0,1,1
4,16,4,0,0,15,0,40,0,0,0
1,15,3,0,1,2,0,20,0,0,0
13,3,2,0,0,98,1,5110,0,1,1
4,4,3,0,0,59,0,5110,0,1,1
12,18,6,0,0,81,0,5100,0,1,1
13,0,0,0,0,89,0,2660,0,1,1
4,5,5,0,0,86,2,5110,0,1,1
13,5,2,0,0,80,0,4430,0,1,1
9,20,5,0,0,68,0,5110,0,0,1
13,18,6,0,0,72,1,1630,0,0,1
2,14,0,0,1,7,0,120,0,1,0
9,4,6,0,0,87,2,5110,0,0,1
13,4,1,0,0,51,0,5110,0,0,1
12,5,2,0,0,79,0,2430,0,1,1
6,21,4,0,0,79,1,5110,0,1,1
5,14,0,0,0,14,0,40,0,0,0
10,1,2,0,0,72,1,5110,0,0,1
12,4,1,0,0,59,2,5110,0,0,1
6,21,0,0,1,94,1,2480,0,1,1
6,5,0,0,1,79,0,2960,0,1,1
10,21,5,0,0,57,2,5110,0,0,1
12,2,3,0,1,80,0,2030,0,1,1
12,1,5,0,0,88,0,5100,0,1,1
11,1,5,0,0,80,1,5110,0,1,1
12,20,5,0,0,83,1,5110,0,1,1
5,10,0,0,1,12,0,10,0,0,0
10,5,6,0,0,71,1,5110,0,1,1
12,1,2,0,0,88,2,5110,0,1,1
12,3,2,0,0,72,0,5110,0,0,1
2,18,2,0,1,3,0,160,0,0,0
12,20,0,0,0,56,2,2630,0,1,1
9,5,6,0,0,82,0,5110,0,1,1
10,20,4,0,0,81,1,2430,0,1,1
1,16,2,0,1,9,2,100,0,0,0
1,15,4,0,1,5,2,50,0,0,0
5,18,0,0,0,74,0,5110,0,0,1
2,14,3,0,0,3,1,20,0,0,0
1,16,3,0,1,0,0,10,0,0,0
9,22,2,0,0,98,0,5110,0,1,1
12,23,0,0,0,91,2,2400,0,0,1
3,20,1,0,0,89,0,2670,0,1,1
13,0,4,0,1,53,2,1320,0,0,1
7,11,0,0,1,13,2,200,0,0,0
11,21,5,0,0,50,2,5110,0,1,1
13,23,0,0,0,76,0,5110,0,1,1
11,10,1,0,1,12,0,70,0,0,0
11,22,6,0,0,72,0,5110,0,1,1
2,18,2,0,0,17,2,20,0,0,0
9,7,1,0,0,11,1,10,0,0,0
5,19,5,0,0,59,2,5110,0,1,1
11,19,6,0,0,73,1,5110,0,1,1
10,23,0,0,0,68,2,5110,0,1,1
13,18,1,0,0,52,2,1920,0,1,1
9,1,4,0,0,72,0,5110,0,0,1
12,0,6,0,1,61,0,2560,0,1,1
2,14,2,0,1,5,0,30,0,0,0
5,5,4,0,0,73,2,4870,0,0,1
2,17,2,0,1,17,1,110,0,0,0
2,12,1,0,1,11,0,10,0,0,0
7,22,0,0,0,74,0,5110,0,1,1
5,17,2,0,1,14,0,100,0,0,0
3,15,2,0,1,18,1,10,0,0,0
4,13,1,0,0,12,2,20,0,0,0
11,22,1,0,0,60,0,2770,0,0,1
12,23,0,0,0,72,2,5110,0,1,1
5,12,4,0,0,1,2,10,0,0,0
13,0,3,0,0,67,2,5110,0,0,1
